ID,Title,Artist,Album,Track,Date,Length,Path,Format
626,Golhaye Rangarang 516,Mahasti Ft Golpa,Golhaye Rangarang 1,1,1989,31:48,/var/home/miladsharifiteh/Music/Various Artists/Golhaye Rangarang 1/1-Golhaye Rangarang 516.mp3,mp3
627,Golhaye Rangarang 545,Mahasti Ft Golpa,Golhaye Rangarang 1,2,1989,29:07,/var/home/miladsharifiteh/Music/Various Artists/Golhaye Rangarang 1/2-Golhaye Rangarang 545.mp3,mp3
628,Masti,Hayedeh,Golden 1,1,2011,05:58,/var/home/miladsharifiteh/Music/Various Artists/Golden 1/1-Masti.mp3,mp3
629,Bastare Gham,Mahasti,Golden 1,10,2011,06:57,/var/home/miladsharifiteh/Music/Various Artists/Golden 1/10-Bastare Gham.mp3,mp3
630,Heyf Heyf,Hayedeh,Golden 1,11,2011,03:43,/var/home/miladsharifiteh/Music/Various Artists/Golden 1/11-Heyf Heyf.mp3,mp3
631,Bacheh Nasho Ey Del,Mahasti,Golden 1,12,2011,03:42,/var/home/miladsharifiteh/Music/Various Artists/Golden 1/12-Bacheh Nasho Ey Del.mp3,mp3
632,Mageh Na,Mahasti,Golden 1,2,2011,05:22,/var/home/miladsharifiteh/Music/Various Artists/Golden 1/2-Mageh Na.mp3,mp3
633,Doaye sahar,Hayedeh,Golden 1,3,2011,06:12,/var/home/miladsharifiteh/Music/Various Artists/Golden 1/3-Doaye Sahar.mp3,mp3
634,Dalghak,Mahasti,Golden 1,4,2011,06:38,/var/home/miladsharifiteh/Music/Various Artists/Golden 1/4-Dalghak.mp3,mp3
635,Man Khodam Raftaniam,Hayedeh,Golden 1,5,2011,04:35,/var/home/miladsharifiteh/Music/Various Artists/Golden 1/5-Man Khodam Raftaniam.mp3,mp3
636,Jodaeiye To,Mahasti,Golden 1,6,2011,05:15,/var/home/miladsharifiteh/Music/Various Artists/Golden 1/6-Jodaeiye To.mp3,mp3
637,Bakhshesh,Hayedeh,Golden 1,7,2011,05:12,/var/home/miladsharifiteh/Music/Various Artists/Golden 1/7-Bakhshesh.mp3,mp3
638,Ashegh Shodan Bihaseleh,Mahasti,Golden 1,8,2011,06:16,/var/home/miladsharifiteh/Music/Various Artists/Golden 1/8-Ashegh Shodan Bihaseleh.mp3,mp3
639,Nefrin,Hayedeh,Golden 1,9,2011,03:20,/var/home/miladsharifiteh/Music/Various Artists/Golden 1/9-Nefrin.mp3,mp3
640,Tanine Solh,Moein Ft Morteza & Fattaneh & Andy & Kouros & Mahmoud,Tanine Solh,1,1987,09:01,/var/home/miladsharifiteh/Music/Various Artists/Tanine Solh/1-Tanine Solh.mp3,mp3
641,Attarbashi,Mahmoud,Tanine Solh,2,1987,07:37,/var/home/miladsharifiteh/Music/Various Artists/Tanine Solh/2-Attarbashi.mp3,mp3
642,Cheshme To,Martik,Tanine Solh,3,1987,06:48,/var/home/miladsharifiteh/Music/Various Artists/Tanine Solh/3-Cheshme To.mp3,mp3
643,Ageh Befahman Vaveyla,Mahmoud Ft Monaliza,Tanine Solh,4,1987,06:24,/var/home/miladsharifiteh/Music/Various Artists/Tanine Solh/4-Ageh Befahman Vaveyla.mp3,mp3
644,Lahzehaye Masti,Mahasti,Tanine Solh,5,1987,05:44,/var/home/miladsharifiteh/Music/Various Artists/Tanine Solh/5-Lahzehaye Masti.mp3,mp3
645,Ey Del,Sattar,Tanine Solh,6,1987,06:27,/var/home/miladsharifiteh/Music/Various Artists/Tanine Solh/6-Ey Del.mp3,mp3
646,Tanine Solh (Instrumental),Moein Ft Morteza & Fattaneh & Andy & Kouros & Mahmoud,Tanine Solh,7,1987,04:44,/var/home/miladsharifiteh/Music/Various Artists/Tanine Solh/7-Tanine Solh (Instrumental).mp3,mp3
647,Zane Irouni,Viguen,Party Mix 2,1,1996,02:53,/var/home/miladsharifiteh/Music/Various Artists/Party Mix 2/1-Zane Irouni.mp3,mp3
648,Derakhte Gol,Leyla Forouhar,Party Mix 2,10,1996,02:10,/var/home/miladsharifiteh/Music/Various Artists/Party Mix 2/10-Derakhte Gol.mp3,mp3
649,Goftand Begir Goftand Beband,Mahmoud,Party Mix 2,11,1996,04:20,/var/home/miladsharifiteh/Music/Various Artists/Party Mix 2/11-Goftand Begir Goftand Beband.mp3,mp3
650,Cheshm Nakhori Ishala,Saeid Asadi,Party Mix 2,12,1996,02:31,/var/home/miladsharifiteh/Music/Various Artists/Party Mix 2/12-Cheshm Nakhori Ishala.mp3,mp3
651,Madreseh,Shahram Shabpareh,Party Mix 2,13,1996,02:41,/var/home/miladsharifiteh/Music/Various Artists/Party Mix 2/13-Madreseh.mp3,mp3
652,Dokhtare Bandar,Samad,Party Mix 2,14,1996,02:43,/var/home/miladsharifiteh/Music/Various Artists/Party Mix 2/14-Dokhtare Bandar.mp3,mp3
653,Setareye Soheyl,Jamal Vafaei,Party Mix 2,15,1996,01:30,/var/home/miladsharifiteh/Music/Various Artists/Party Mix 2/15-Setareye Soheyl.mp3,mp3
654,Nayyer,Jamal Vafaei,Party Mix 2,16,1996,02:09,/var/home/miladsharifiteh/Music/Various Artists/Party Mix 2/16-Nayyer.mp3,mp3
655,Hele Dan Daneh,Samad,Party Mix 2,17,1996,02:15,/var/home/miladsharifiteh/Music/Various Artists/Party Mix 2/17-Hele Dan Daneh.mp3,mp3
656,Dokhtare Haji Almas,Sandy,Party Mix 2,18,1996,03:14,/var/home/miladsharifiteh/Music/Various Artists/Party Mix 2/18-Dokhtare Haji Almas.mp3,mp3
657,Del Migireh Bahouneh,Monaliza,Party Mix 2,19,1996,02:54,/var/home/miladsharifiteh/Music/Various Artists/Party Mix 2/19-Del Migireh Bahouneh.mp3,mp3
658,Khastegari,Andy,Party Mix 2,2,1996,02:33,/var/home/miladsharifiteh/Music/Various Artists/Party Mix 2/2-Khastegari.mp3,mp3
659,Nemizaram Beri,Shohreh,Party Mix 2,20,1996,02:26,/var/home/miladsharifiteh/Music/Various Artists/Party Mix 2/20-Nemizaram Beri.mp3,mp3
660,Barikalla,Shahram Solati,Party Mix 2,21,1996,02:43,/var/home/miladsharifiteh/Music/Various Artists/Party Mix 2/21-Barikalla.mp3,mp3
661,Kalaghe Dom Siyah,Shohreh,Party Mix 2,22,1996,03:58,/var/home/miladsharifiteh/Music/Various Artists/Party Mix 2/22-Kalaghe Dom Siyah.mp3,mp3
662,Ayeneh Bandoun,Shahram Shabpareh,Party Mix 2,3,1996,02:09,/var/home/miladsharifiteh/Music/Various Artists/Party Mix 2/3-Ayeneh Bandoun.mp3,mp3
663,Begou Doustam Dari,Sandy,Party Mix 2,4,1996,02:40,/var/home/miladsharifiteh/Music/Various Artists/Party Mix 2/4-Begou Doustam Dari.mp3,mp3
664,Del Azar,Mahmoud,Party Mix 2,5,1996,02:41,/var/home/miladsharifiteh/Music/Various Artists/Party Mix 2/5-Del Azar.mp3,mp3
665,Ahou Khanoum,Shahram Solati,Party Mix 2,6,1996,02:50,/var/home/miladsharifiteh/Music/Various Artists/Party Mix 2/6-Ahou Khanoum.mp3,mp3
666,Khanoum Khanouma,Saeid Asadi,Party Mix 2,7,1996,01:26,/var/home/miladsharifiteh/Music/Various Artists/Party Mix 2/7-Khanoum Khanouma.mp3,mp3
667,Tab,Monaliza,Party Mix 2,8,1996,02:47,/var/home/miladsharifiteh/Music/Various Artists/Party Mix 2/8-Tab.mp3,mp3
668,Yeki Yekdouneh,Shohreh,Party Mix 2,9,1996,03:09,/var/home/miladsharifiteh/Music/Various Artists/Party Mix 2/9-Yeki Yekdouneh.mp3,mp3
669,Khaneye Sorkh,Ebi,Khaneye Sorkh,1,2002,05:00,/var/home/miladsharifiteh/Music/Various Artists/Khaneye Sorkh/1-Khaneye Sorkh.mp3,mp3
670,Mardom Hamisheh Mardom,Aref,Khaneye Sorkh,10,2002,05:20,/var/home/miladsharifiteh/Music/Various Artists/Khaneye Sorkh/10-Mardom Hamisheh Mardom.mp3,mp3
671,Gole Sorkh,Ebi,Khaneye Sorkh,11,2002,04:19,/var/home/miladsharifiteh/Music/Various Artists/Khaneye Sorkh/11-Gole Sorkh.mp3,mp3
672,Ghabileye Khasteh,Farzin,Khaneye Sorkh,12,2002,06:39,/var/home/miladsharifiteh/Music/Various Artists/Khaneye Sorkh/12-Ghabileye Khasteh.mp3,mp3
673,Iran Iran,Maziar,Khaneye Sorkh,13,2002,03:14,/var/home/miladsharifiteh/Music/Various Artists/Khaneye Sorkh/13-Iran Iran.mp3,mp3
674,Hamkhouneh,Jahan,Khaneye Sorkh,14,2002,03:24,/var/home/miladsharifiteh/Music/Various Artists/Khaneye Sorkh/14-Hamkhouneh.mp3,mp3
675,Khasteam,Habib,Khaneye Sorkh,15,2002,05:09,/var/home/miladsharifiteh/Music/Various Artists/Khaneye Sorkh/15-Khasteam.mp3,mp3
676,Khake Man,Aref,Khaneye Sorkh,16,2002,05:32,/var/home/miladsharifiteh/Music/Various Artists/Khaneye Sorkh/16-Khake Man.mp3,mp3
677,Az Mast Ke Bar Mast,Siavash Ghomayshi,Khaneye Sorkh,2,2002,04:39,/var/home/miladsharifiteh/Music/Various Artists/Khaneye Sorkh/2-Az Mast Ke Bar Mast.mp3,mp3
678,Kavire Bavar,Habib,Khaneye Sorkh,3,2002,04:08,/var/home/miladsharifiteh/Music/Various Artists/Khaneye Sorkh/3-Kavire Bavar.mp3,mp3
679,Sar Baravar,Farzin,Khaneye Sorkh,4,2002,05:51,/var/home/miladsharifiteh/Music/Various Artists/Khaneye Sorkh/4-Sar Baravar.mp3,mp3
680,Khake Khasteh,Sattar,Khaneye Sorkh,5,2002,05:18,/var/home/miladsharifiteh/Music/Various Artists/Khaneye Sorkh/5-Khake Khasteh.mp3,mp3
681,Diyare Khoube Man,Mohamad Nouri,Khaneye Sorkh,6,2002,04:00,/var/home/miladsharifiteh/Music/Various Artists/Khaneye Sorkh/6-Diyare Khoube Man.mp3,mp3
682,Zendouni,Farzin,Khaneye Sorkh,7,2002,04:54,/var/home/miladsharifiteh/Music/Various Artists/Khaneye Sorkh/7-Zendouni.mp3,mp3
683,Bekhofteh Del,Mohamad Nouri,Khaneye Sorkh,8,2002,04:45,/var/home/miladsharifiteh/Music/Various Artists/Khaneye Sorkh/8-Bekhofteh Del.mp3,mp3
684,Ghesseye Amir,Siavash Ghomayshi,Khaneye Sorkh,9,2002,05:08,/var/home/miladsharifiteh/Music/Various Artists/Khaneye Sorkh/9-Ghesseye Amir.mp3,mp3
685,Hamsafare Eshgh,Sattar,Hamsafare Eshgh,1,1993,06:25,/var/home/miladsharifiteh/Music/Various Artists/Hamsafare Eshgh/1-Hamsafare Eshgh.mp3,mp3
686,Bi To Mimiram,Mahasti,Hamsafare Eshgh,2,1993,04:48,/var/home/miladsharifiteh/Music/Various Artists/Hamsafare Eshgh/2-Bi To Mimiram.mp3,mp3
687,Mikhamet,Delaram,Hamsafare Eshgh,3,1993,05:00,/var/home/miladsharifiteh/Music/Various Artists/Hamsafare Eshgh/3-Mikhamet.mp3,mp3
688,Chera Namoundi,Fattaneh,Hamsafare Eshgh,4,1993,04:17,/var/home/miladsharifiteh/Music/Various Artists/Hamsafare Eshgh/4-Chera Namoundi.mp3,mp3
689,Dele Sheytoun,Sattar,Hamsafare Eshgh,5,1993,05:25,/var/home/miladsharifiteh/Music/Various Artists/Hamsafare Eshgh/5-Dele Sheytoun.mp3,mp3
690,Mageh Misheh,Ahmad Azad,Hamsafare Eshgh,6,1993,04:37,/var/home/miladsharifiteh/Music/Various Artists/Hamsafare Eshgh/6-Mageh Misheh.mp3,mp3
691,Doa,Mahasti,Doa - Khodaya,1,1971,03:28,/var/home/miladsharifiteh/Music/Various Artists/Doa - Khodaya/1-Doa.mp3,mp3
692,Khodaya,Ramesh,Doa - Khodaya,2,1971,03:42,/var/home/miladsharifiteh/Music/Various Artists/Doa - Khodaya/2-Khodaya.mp3,mp3
693,Khouneh Be Khouneh,Hayedeh,Khouneh Be Khouneh,1,1986,06:36,/var/home/miladsharifiteh/Music/Various Artists/Khouneh Be Khouneh/1-Khouneh Be Khouneh.mp3,mp3
694,Zargari,Hasan Shamaeizadeh,Khouneh Be Khouneh,2,1986,06:26,/var/home/miladsharifiteh/Music/Various Artists/Khouneh Be Khouneh/2-Zargari.mp3,mp3
695,Sadegi,Ebi,Khouneh Be Khouneh,3,1986,04:59,/var/home/miladsharifiteh/Music/Various Artists/Khouneh Be Khouneh/3-Sadegi.mp3,mp3
696,Tofang,Hamid Mogouei,Khouneh Be Khouneh,4,1986,06:19,/var/home/miladsharifiteh/Music/Various Artists/Khouneh Be Khouneh/4-Tofang.mp3,mp3
697,Mitarsam,Shahram Solati,Khouneh Be Khouneh,5,1986,04:54,/var/home/miladsharifiteh/Music/Various Artists/Khouneh Be Khouneh/5-Mitarsam.mp3,mp3
698,Khata Kardam,Raha,Khouneh Be Khouneh,6,1986,06:07,/var/home/miladsharifiteh/Music/Various Artists/Khouneh Be Khouneh/6-Khata Kardam.mp3,mp3
699,Eydi,Shohreh,Eydi,1,1993,05:50,/var/home/miladsharifiteh/Music/Various Artists/Eydi/1-Eydi.mp3,mp3
700,Gole Omid,Mahasti,Eydi,2,1993,04:52,/var/home/miladsharifiteh/Music/Various Artists/Eydi/2-Gole Omid.mp3,mp3
701,Geleh Daram,Mahasti,Eydi,3,1993,05:41,/var/home/miladsharifiteh/Music/Various Artists/Eydi/3-Geleh Daram.mp3,mp3
702,Agha,Shohreh,Eydi,4,1993,03:58,/var/home/miladsharifiteh/Music/Various Artists/Eydi/4-Agha.mp3,mp3
703,Shoma,Farzin,Eydi,5,1993,06:06,/var/home/miladsharifiteh/Music/Various Artists/Eydi/5-Shoma.mp3,mp3
704,Gol,Farzin,Eydi,6,1993,06:00,/var/home/miladsharifiteh/Music/Various Artists/Eydi/6-Gol.mp3,mp3
705,Fadaei,Dariush,Entekhabi 1,1,1982,04:16,/var/home/miladsharifiteh/Music/Various Artists/Entekhabi 1/1-Fadaei.mp3,mp3
706,Medade Rangi,Ebi,Entekhabi 1,2,1982,05:06,/var/home/miladsharifiteh/Music/Various Artists/Entekhabi 1/2-Medade Rangi.mp3,mp3
707,Gereftar,Shahram Shabpareh,Entekhabi 1,3,1982,03:23,/var/home/miladsharifiteh/Music/Various Artists/Entekhabi 1/3-Gereftar.mp3,mp3
708,Hobabe Abi,Siavash Ghomayshi,Entekhabi 1,4,1982,04:53,/var/home/miladsharifiteh/Music/Various Artists/Entekhabi 1/4-Hobabe Abi.mp3,mp3
709,Pande Hafez,Sattar,Entekhabi 1,5,1982,06:03,/var/home/miladsharifiteh/Music/Various Artists/Entekhabi 1/5-Pande Hafez.mp3,mp3
710,Balat Be Jounam,Amir Aram,Entekhabi 1,6,1982,03:59,/var/home/miladsharifiteh/Music/Various Artists/Entekhabi 1/6-Balat Be Jounam.mp3,mp3
711,Sargashteh,Shohreh,Entekhabi 1,7,1982,04:14,/var/home/miladsharifiteh/Music/Various Artists/Entekhabi 1/7-Sargashteh.mp3,mp3
712,Bikhabi,Faramarz Asef,Ziyafat,1,1991,07:54,/var/home/miladsharifiteh/Music/Various Artists/Ziyafat/1-Bikhabi.mp3,mp3
713,Gharibeh,Mahasti,Ziyafat,2,1991,05:13,/var/home/miladsharifiteh/Music/Various Artists/Ziyafat/2-Gharibeh.mp3,mp3
714,Besouz Ey Del,Sattar,Ziyafat,3,1991,05:57,/var/home/miladsharifiteh/Music/Various Artists/Ziyafat/3-Besouz Ey Del.mp3,mp3
715,Tara,Sattar,Ziyafat,4,1991,05:09,/var/home/miladsharifiteh/Music/Various Artists/Ziyafat/4-Tara.mp3,mp3
716,Akhare Zamoun,Mahasti,Ziyafat,5,1991,05:11,/var/home/miladsharifiteh/Music/Various Artists/Ziyafat/5-Akhare Zamoun.mp3,mp3
717,Delam Ounjast Hanouz,Faramarz Asef,Ziyafat,6,1991,08:26,/var/home/miladsharifiteh/Music/Various Artists/Ziyafat/6-Delam Ounjast Hanouz.mp3,mp3
718,Ki Boud,Neli,Khana Khana,1,2012,02:57,/var/home/miladsharifiteh/Music/Various Artists/Khana Khana/1-Ki Boud.mp3,mp3
719,Hamvelayate Eshgh,Hasan Shamaeizadeh,Khana Khana,10,2012,03:51,/var/home/miladsharifiteh/Music/Various Artists/Khana Khana/10-Hamvelayate Eshgh.mp3,mp3
720,Dota Cheshmoun,Mahasti,Khana Khana,11,2012,03:58,/var/home/miladsharifiteh/Music/Various Artists/Khana Khana/11-Dota Cheshmoun.mp3,mp3
721,Kavire Del,Marjan,Khana Khana,12,2012,04:22,/var/home/miladsharifiteh/Music/Various Artists/Khana Khana/12-Kavire Del.mp3,mp3
722,Biya Bare Safar Bandim,Mohamad Nouri,Khana Khana,13,2012,03:53,/var/home/miladsharifiteh/Music/Various Artists/Khana Khana/13-Biya Bare Safar Bandim.mp3,mp3
723,Ghazal,Morteza,Khana Khana,14,2012,01:15,/var/home/miladsharifiteh/Music/Various Artists/Khana Khana/14-Ghazal.mp3,mp3
724,Payam,Neli,Khana Khana,15,2012,03:29,/var/home/miladsharifiteh/Music/Various Artists/Khana Khana/15-Payam.mp3,mp3
725,Woman,Shahram Shabpareh,Khana Khana,16,2012,03:55,/var/home/miladsharifiteh/Music/Various Artists/Khana Khana/16-Woman.mp3,mp3
726,Alounak,Shahrokh,Khana Khana,17,2012,04:22,/var/home/miladsharifiteh/Music/Various Artists/Khana Khana/17-Alounak.mp3,mp3
727,Ay Dokhtar,Amir Rasaei,Khana Khana,18,2012,02:29,/var/home/miladsharifiteh/Music/Various Artists/Khana Khana/18-Ay Dokhtar.mp3,mp3
728,Shadi,Soli,Khana Khana,19,2012,03:06,/var/home/miladsharifiteh/Music/Various Artists/Khana Khana/19-Shadi.mp3,mp3
729,Banouye Shahre Avaz,Soli,Khana Khana,2,2012,04:56,/var/home/miladsharifiteh/Music/Various Artists/Khana Khana/2-Banouye Shahre Avaz.mp3,mp3
730,Jodaei,Afsar Shahidi,Khana Khana,3,2012,04:05,/var/home/miladsharifiteh/Music/Various Artists/Khana Khana/3-Jodaei.mp3,mp3
731,Be Omidat Mimanam,Afshin Moghadam,Khana Khana,4,2012,04:56,/var/home/miladsharifiteh/Music/Various Artists/Khana Khana/4-Be Omidat Mimanam.mp3,mp3
732,Nefrin Nameh (Instrumental),Dariush,Khana Khana,5,2012,05:10,/var/home/miladsharifiteh/Music/Various Artists/Khana Khana/5-Nefrin Nameh (Instrumental).mp3,mp3
733,Dokhtare Khoshgel,Aghasi,Khana Khana,6,2012,04:37,/var/home/miladsharifiteh/Music/Various Artists/Khana Khana/6-Dokhtare Khoshgel.mp3,mp3
734,Gharibaneh,Beti,Khana Khana,7,2012,04:06,/var/home/miladsharifiteh/Music/Various Artists/Khana Khana/7-Gharibaneh.mp3,mp3
735,Moundanam Az Boudaneteh,Fereydoun Farokhzad Ft Ramesh,Khana Khana,8,2012,02:44,/var/home/miladsharifiteh/Music/Various Artists/Khana Khana/8-Moundanam Az Boudaneteh.mp3,mp3
736,Khana Khana,Habib,Khana Khana,9,2012,03:24,/var/home/miladsharifiteh/Music/Various Artists/Khana Khana/9-Khana Khana.mp3,mp3
737,Ayeneh,Dariush,Delbar,1,1994,05:01,/var/home/miladsharifiteh/Music/Various Artists/Delbar/1-Ayeneh.mp3,mp3
738,Khalegh,Moein,Delbar,2,1994,05:16,/var/home/miladsharifiteh/Music/Various Artists/Delbar/2-Khalegh.mp3,mp3
739,Delbar,Ebi,Delbar,3,1994,04:28,/var/home/miladsharifiteh/Music/Various Artists/Delbar/3-Delbar.mp3,mp3
740,Safar,Moein,Delbar,4,1994,06:18,/var/home/miladsharifiteh/Music/Various Artists/Delbar/4-Safar.mp3,mp3
741,Hamdam,Ebi,Delbar,5,1994,05:19,/var/home/miladsharifiteh/Music/Various Artists/Delbar/5-Hamdam.mp3,mp3
742,Niyayesh,Dariush,Delbar,6,1994,06:03,/var/home/miladsharifiteh/Music/Various Artists/Delbar/6-Niyayesh.mp3,mp3
743,Sadegi,Ebi,Delbar,7,1994,05:04,/var/home/miladsharifiteh/Music/Various Artists/Delbar/7-Sadegi.mp3,mp3
744,Roleh,Dariush,Delbar,8,1994,06:38,/var/home/miladsharifiteh/Music/Various Artists/Delbar/8-Roleh.mp3,mp3
745,Ya Rab,Hayedeh,Ya Rab,1,1986,08:24,/var/home/miladsharifiteh/Music/Various Artists/Ya Rab/1-Ya Rab.mp3,mp3
746,Tekiyeh Bar Bad,Dariush,Ya Rab,2,1986,04:28,/var/home/miladsharifiteh/Music/Various Artists/Ya Rab/2-Tekiyeh Bar Bad.mp3,mp3
747,Ghased,Ebi,Ya Rab,3,1986,03:46,/var/home/miladsharifiteh/Music/Various Artists/Ya Rab/3-Ghased.mp3,mp3
748,Dele Man,Dariush,Ya Rab,4,1986,04:51,/var/home/miladsharifiteh/Music/Various Artists/Ya Rab/4-Dele Man.mp3,mp3
749,Gharibeh,Ebi,Ya Rab,5,1986,04:40,/var/home/miladsharifiteh/Music/Various Artists/Ya Rab/5-Gharibeh.mp3,mp3
750,To Ke Nisti,Hayedeh,Ya Rab,6,1986,04:29,/var/home/miladsharifiteh/Music/Various Artists/Ya Rab/6-To Ke Nisti.mp3,mp3
751,Ghahremanane Vatan,Dariush Ft Andy & Leyla Forouhar,Ghahremanane Vatan,1,1998,05:08,/var/home/miladsharifiteh/Music/Various Artists/Ghahremanane Vatan/1-Ghahremanane Vatan.mp3,mp3
752,Ghahremanane Vatan (Remix),Dariush Ft Andy & Leyla Forouhar,Ghahremanane Vatan,2,1998,03:08,/var/home/miladsharifiteh/Music/Various Artists/Ghahremanane Vatan/2-Ghahremanane Vatan (Remix).mp3,mp3
753,Vahdat,Farhad,Vahdat,1,1979,05:47,/var/home/miladsharifiteh/Music/Various Artists/Vahdat/1-Vahdat.mp3,mp3
754,Jomhouri Karegar II,Choir,Vahdat,10,1979,02:41,/var/home/miladsharifiteh/Music/Various Artists/Vahdat/10-Jomhouri Karegar II.mp3,mp3
755,Music,Instrumental,Vahdat,11,1979,04:34,/var/home/miladsharifiteh/Music/Various Artists/Vahdat/11-Music.mp3,mp3
756,Mollaye Sabz Poush,Ebi,Vahdat,2,1979,04:40,/var/home/miladsharifiteh/Music/Various Artists/Vahdat/2-Mollaye Sabz Poush.mp3,mp3
757,Zendouniya,Shahrokh,Vahdat,3,1979,10:44,/var/home/miladsharifiteh/Music/Various Artists/Vahdat/3-Zendouniya.mp3,mp3
758,Maesoum,Parviz,Vahdat,4,1979,06:21,/var/home/miladsharifiteh/Music/Various Artists/Vahdat/4-Maesoum.mp3,mp3
759,Jomhouri Karegar I,Choir,Vahdat,5,1979,02:41,/var/home/miladsharifiteh/Music/Various Artists/Vahdat/5-Jomhouri Karegar I.mp3,mp3
760,Shahid,Shahrokh,Vahdat,6,1979,09:35,/var/home/miladsharifiteh/Music/Various Artists/Vahdat/6-Shahid.mp3,mp3
761,Baharan Khojasteh Bad,Shahrokh Ft Soheyl & Parviz,Vahdat,7,1979,02:33,/var/home/miladsharifiteh/Music/Various Artists/Vahdat/7-Baharan Khojasteh Bad.mp3,mp3
762,Faryade Enghelab,Soheyl,Vahdat,8,1979,06:30,/var/home/miladsharifiteh/Music/Various Artists/Vahdat/8-Faryade Enghelab.mp3,mp3
763,Soroude Azadi,Choir,Vahdat,9,1979,03:42,/var/home/miladsharifiteh/Music/Various Artists/Vahdat/9-Soroude Azadi.mp3,mp3
764,Foroughe Omid,Ahdiyeh,Shabe Zhanviyeh,1,1968,04:20,/var/home/miladsharifiteh/Music/Various Artists/Shabe Zhanviyeh/1-Foroughe Omid.mp3,mp3
765,Shabe Zhanviyeh,Ramesh,Shabe Zhanviyeh,2,1968,03:08,/var/home/miladsharifiteh/Music/Various Artists/Shabe Zhanviyeh/2-Shabe Zhanviyeh.mp3,mp3
766,Goulleh Goulleh Barf Miyad,Mahasti,Shabe Zhanviyeh,3,1968,02:53,/var/home/miladsharifiteh/Music/Various Artists/Shabe Zhanviyeh/3-Goulleh Goulleh Barf Miyad.mp3,mp3
767,Ketabe Hasti,Hayedeh,Avang 193,1,1980,00:18,/var/home/miladsharifiteh/Music/Various Artists/Avang 193/1-Ketabe Hasti.mp3,mp3
768,Bigharar,Homeyra,Avang 193,10,1980,03:30,/var/home/miladsharifiteh/Music/Various Artists/Avang 193/10-Bigharar.mp3,mp3
769,Mehman,Hayedeh,Avang 193,11,1980,03:53,/var/home/miladsharifiteh/Music/Various Artists/Avang 193/11-Mehman.mp3,mp3
770,Baz Shab Oumad,Homeyra,Avang 193,12,1980,03:42,/var/home/miladsharifiteh/Music/Various Artists/Avang 193/12-Baz Shab Oumad.mp3,mp3
771,Minaye Del,Hayedeh,Avang 193,13,1980,07:45,/var/home/miladsharifiteh/Music/Various Artists/Avang 193/13-Minaye Del.mp3,mp3
772,Gole Sang (Music),Hayedeh,Avang 193,14,1980,05:24,/var/home/miladsharifiteh/Music/Various Artists/Avang 193/14-Gole Sang (Music).mp3,mp3
773,Ghesseye Tazeh,Mahasti,Avang 193,2,1980,04:35,/var/home/miladsharifiteh/Music/Various Artists/Avang 193/2-Ghesseye Tazeh.mp3,mp3
774,Dele Man,Homeyra,Avang 193,3,1980,05:43,/var/home/miladsharifiteh/Music/Various Artists/Avang 193/3-Dele Man.mp3,mp3
775,Gole Sang,Hayedeh,Avang 193,4,1980,05:31,/var/home/miladsharifiteh/Music/Various Artists/Avang 193/4-Gole Sang.mp3,mp3
776,Ghomare Zendegi,Mahasti,Avang 193,5,1980,03:48,/var/home/miladsharifiteh/Music/Various Artists/Avang 193/5-Ghomare Zendegi.mp3,mp3
777,Fadat Begardam,Hayedeh,Avang 193,6,1980,04:16,/var/home/miladsharifiteh/Music/Various Artists/Avang 193/6-Fadat Begardam.mp3,mp3
778,Ketabe Hasti (Music),Hayedeh,Avang 193,7,1980,03:43,/var/home/miladsharifiteh/Music/Various Artists/Avang 193/7-Ketabe Hasti (Music).mp3,mp3
779,Zendegi Ghashangeh,Hayedeh,Avang 193,8,1980,03:42,/var/home/miladsharifiteh/Music/Various Artists/Avang 193/8-Zendegi Ghashangeh.mp3,mp3
780,Yade Ou,Mahasti,Avang 193,9,1980,03:43,/var/home/miladsharifiteh/Music/Various Artists/Avang 193/9-Yade Ou.mp3,mp3
781,Sedayam Kon,Mahasti,Baseh Digeh - Sedayam Kon,1,1970,03:57,/var/home/miladsharifiteh/Music/Various Artists/Baseh Digeh - Sedayam kon/1-Sedayam Kon.mp3,mp3
782,Baseh Digeh,Ahdiyeh,Baseh Digeh - Sedayam Kon,2,1970,02:57,/var/home/miladsharifiteh/Music/Various Artists/Baseh Digeh - Sedayam kon/2-Baseh Digeh.mp3,mp3
783,Azize Rafteh,Mahasti,Mehman,1,1996,04:57,/var/home/miladsharifiteh/Music/Various Artists/Mehman/1-Azize Rafteh.mp3,mp3
784,Harfe Tazeh,Hayedeh,Mehman,10,1996,04:59,/var/home/miladsharifiteh/Music/Various Artists/Mehman/10-Harfe Tazeh.mp3,mp3
785,Sarab,Hayedeh,Mehman,11,1996,05:20,/var/home/miladsharifiteh/Music/Various Artists/Mehman/11-Sarab.mp3,mp3
786,Gole Sang,Hayedeh,Mehman,12,1996,05:38,/var/home/miladsharifiteh/Music/Various Artists/Mehman/12-Gole Sang.mp3,mp3
787,Ashko Ah,Hayedeh,Mehman,13,1996,06:10,/var/home/miladsharifiteh/Music/Various Artists/Mehman/13-Ashko Ah.mp3,mp3
788,Kare Zendegi,Mahasti,Mehman,2,1996,03:55,/var/home/miladsharifiteh/Music/Various Artists/Mehman/2-Kare Zendegi.mp3,mp3
789,Ashki Baram Namoundeh,Mahasti,Mehman,3,1996,03:43,/var/home/miladsharifiteh/Music/Various Artists/Mehman/3-Ashki Baram Namoundeh.mp3,mp3
