ID,Title,Artist,Album,Track,Date,Length,Path,Format
1,Bacheh Nasho Ey Del,Mahasti,Bacheh Nasho Ey Del - Sedaye Pa,1,1971,03:42,/var/home/miladsharifiteh/Music/Mahasti/Bacheh Nasho Ey Del - Sedaye Pa/1-Bache Nasho Ey Del.mp3,mp3
2,Sedaye Pa,Mahasti,Bacheh Nasho Ey Del - Sedaye Pa,2,1971,06:16,/var/home/miladsharifiteh/Music/Mahasti/Bacheh Nasho Ey Del - Sedaye Pa/2-Sedaye Pa.mp3,mp3
3,Digar Che Khahi,Mahasti,Digar Che Khahi (Shoushtari),1,1969,06:33,/var/home/miladsharifiteh/Music/Mahasti/Digar Che Khahi (Shoushtari)/1-Digar Che Khahi.mp3,mp3
4,Darbasteh,Mahasti,Hamisheh Ashegh,1,1990,05:04,/var/home/miladsharifiteh/Music/Mahasti/Hamisheh Ashegh/1-Darbasteh.mp3,mp3
5,Labkhand,Mahasti,Hamisheh Ashegh,2,1990,05:14,/var/home/miladsharifiteh/Music/Mahasti/Hamisheh Ashegh/2-Labkhand.mp3,mp3
6,Hoseleye Asheghi Nadaram,Mahasti,Hamisheh Ashegh,3,1990,05:33,/var/home/miladsharifiteh/Music/Mahasti/Hamisheh Ashegh/3-Hoseleye Asheghi Nadaram.mp3,mp3
7,Bi Mohabbat,Mahasti,Hamisheh Ashegh,4,1990,08:00,/var/home/miladsharifiteh/Music/Mahasti/Hamisheh Ashegh/4-Bi Mohabbat.mp3,mp3
8,Bas Kon,Mahasti,Hamisheh Ashegh,5,1990,07:12,/var/home/miladsharifiteh/Music/Mahasti/Hamisheh Ashegh/5-Bas Kon.mp3,mp3
9,Saboure Sharghi,Mahasti,Hamisheh Ashegh,6,1990,04:55,/var/home/miladsharifiteh/Music/Mahasti/Hamisheh Ashegh/6-Saboure Sharghi.mp3,mp3
10,Bi To Mimiram,Mahasti,Hamisheh Ashegh,7,1990,04:40,/var/home/miladsharifiteh/Music/Mahasti/Hamisheh Ashegh/7-Bi To Mimiram.mp3,mp3
11,Hamisheh Ashegh,Mahasti,Hamisheh Ashegh,8,1990,03:34,/var/home/miladsharifiteh/Music/Mahasti/Hamisheh Ashegh/8-Hamisheh Ashegh.mp3,mp3
12,Parandeye Shadi,Mahasti,Miveye Gonah,1,1970,04:00,/var/home/miladsharifiteh/Music/Mahasti/Miveye Gonah/1-Parandeye Shadi.mp3,mp3
13,Meykhouneh Bi Sharabeh,Mahasti,Asir,1,1992,05:44,/var/home/miladsharifiteh/Music/Mahasti/Asir/1-Meykhouneh Bi Sharabeh.mp3,mp3
14,Asir,Mahasti,Asir,2,1992,05:32,/var/home/miladsharifiteh/Music/Mahasti/Asir/2-Asir.mp3,mp3
15,Modara,Mahasti,Asir,3,1992,05:05,/var/home/miladsharifiteh/Music/Mahasti/Asir/3-Modara.mp3,mp3
16,Khoube Man,Mahasti,Asir,4,1992,05:41,/var/home/miladsharifiteh/Music/Mahasti/Asir/4-Khoube Man.mp3,mp3
17,Taghsire Tost,Mahasti,Asir,5,1992,03:57,/var/home/miladsharifiteh/Music/Mahasti/Asir/5-Taghsire Tost.mp3,mp3
18,Delam,Mahasti,Asir,6,1992,06:40,/var/home/miladsharifiteh/Music/Mahasti/Asir/6-Delam.mp3,mp3
19,Delo Del,Mahasti,Delo Del - Gol Hamrahe Nasim,1,1972,05:29,/var/home/miladsharifiteh/Music/Mahasti/Delo Del - Gol Hamrahe Nasim/1-Delo Del.mp3,mp3
20,Gol Hamrahe Nasim,Mahasti,Delo Del - Gol Hamrahe Nasim,2,1972,05:05,/var/home/miladsharifiteh/Music/Mahasti/Delo Del - Gol Hamrahe Nasim/2-Gol Hamrahe Nasim.mp3,mp3
21,Golhaye Rangarang (516),Mahasti,Golhaye Mahasti 2,1,1979,29:30,/var/home/miladsharifiteh/Music/Mahasti/Golhaye Mahasti 2/1-Golhaye Rangarang (516).mp3,mp3
22,Golhaye Rangarang (529),Mahasti,Golhaye Mahasti 2,2,1979,28:40,/var/home/miladsharifiteh/Music/Mahasti/Golhaye Mahasti 2/2-Golhaye Rangarang (529).mp3,mp3
23,Banafsheh,Mahasti,Mahasti 3 - Shahre Farang,1,1993,10:27,/var/home/miladsharifiteh/Music/Mahasti/Mahasti 3 - Shahre Farang/1-Banafsheh.mp3,mp3
24,Tars Az Jodaei,Mahasti,Mahasti 3 - Shahre Farang,10,1993,03:50,/var/home/miladsharifiteh/Music/Mahasti/Mahasti 3 - Shahre Farang/10-Tars Az Jodaei.mp3,mp3
25,Digar Che Khahi,Mahasti,Mahasti 3 - Shahre Farang,11,1993,06:33,/var/home/miladsharifiteh/Music/Mahasti/Mahasti 3 - Shahre Farang/11-Digar Che Khahi.mp3,mp3
26,Eshghe Bazigar,Mahasti,Mahasti 3 - Shahre Farang,2,1993,06:40,/var/home/miladsharifiteh/Music/Mahasti/Mahasti 3 - Shahre Farang/2-Eshghe Bazigar.mp3,mp3
27,Ashki Baram Namoundeh,Mahasti,Mahasti 3 - Shahre Farang,3,1993,03:40,/var/home/miladsharifiteh/Music/Mahasti/Mahasti 3 - Shahre Farang/3-Ashki Baram Namoundeh.mp3,mp3
28,Biya Khouneh,Mahasti,Mahasti 3 - Shahre Farang,4,1993,05:12,/var/home/miladsharifiteh/Music/Mahasti/Mahasti 3 - Shahre Farang/4-Biya Khouneh.mp3,mp3
29,Darya,Mahasti,Mahasti 3 - Shahre Farang,5,1993,04:06,/var/home/miladsharifiteh/Music/Mahasti/Mahasti 3 - Shahre Farang/5-Darya.mp3,mp3
30,Gol Hamrahe Nasim,Mahasti,Mahasti 3 - Shahre Farang,6,1993,05:04,/var/home/miladsharifiteh/Music/Mahasti/Mahasti 3 - Shahre Farang/6-Gol Hamrahe Nasim.mp3,mp3
31,Morghe Tokhm Tala,Mahasti,Mahasti 3 - Shahre Farang,7,1993,04:54,/var/home/miladsharifiteh/Music/Mahasti/Mahasti 3 - Shahre Farang/7-Morghe Tokhm Tala.mp3,mp3
32,Nemikham,Mahasti,Mahasti 3 - Shahre Farang,8,1993,03:59,/var/home/miladsharifiteh/Music/Mahasti/Mahasti 3 - Shahre Farang/8-Nemikham.mp3,mp3
33,Cheraghe Omr,Mahasti,Mahasti 3 - Shahre Farang,9,1993,04:26,/var/home/miladsharifiteh/Music/Mahasti/Mahasti 3 - Shahre Farang/9-Cheraghe Omr.mp3,mp3
34,To Bayad Bemani,Mahasti,To Bayad Bemani,1,1970,04:34,/var/home/miladsharifiteh/Music/Mahasti/To Bayad Bemani/1-To Bayad Bemani.mp3,mp3
35,Biganeh,Mahasti,Biganeh 3,1,2015,04:52,/var/home/miladsharifiteh/Music/Mahasti/Biganeh 3/1-Biganeh.mp3,mp3
36,Bacheh Nasho Ey Del,Mahasti,Biganeh 3,10,2015,03:43,/var/home/miladsharifiteh/Music/Mahasti/Biganeh 3/10-Bacheh Nasho Ey Del.mp3,mp3
37,Bazicheh,Mahasti,Biganeh 3,2,2015,04:22,/var/home/miladsharifiteh/Music/Mahasti/Biganeh 3/2-Bazicheh.mp3,mp3
38,Ghesseye Ma,Mahasti,Biganeh 3,3,2015,04:20,/var/home/miladsharifiteh/Music/Mahasti/Biganeh 3/3-Ghesseye Ma.mp3,mp3
39,Sabro Taghat,Mahasti,Biganeh 3,4,2015,04:11,/var/home/miladsharifiteh/Music/Mahasti/Biganeh 3/4-Sabro Taghat.mp3,mp3
40,Shakheh Nabat,Mahasti,Biganeh 3,5,2015,04:08,/var/home/miladsharifiteh/Music/Mahasti/Biganeh 3/5-Shakheh Nabat.mp3,mp3
41,Man Che Konam,Mahasti,Biganeh 3,6,2015,04:30,/var/home/miladsharifiteh/Music/Mahasti/Biganeh 3/6-Man Che Konam.mp3,mp3
42,Man Digeh Yar Nemikham,Mahasti,Biganeh 3,7,2015,03:58,/var/home/miladsharifiteh/Music/Mahasti/Biganeh 3/7-Man Digeh Yar Nemikham.mp3,mp3
43,Dalghak,Mahasti,Biganeh 3,8,2015,06:43,/var/home/miladsharifiteh/Music/Mahasti/Biganeh 3/8-Dalghak.mp3,mp3
44,Khouneh Tekouni,Mahasti,Biganeh 3,9,2015,03:08,/var/home/miladsharifiteh/Music/Mahasti/Biganeh 3/9-Khouneh Tekouni.mp3,mp3
45,Ghasam,Mahasti,Ghasam 1,1,1999,04:22,/var/home/miladsharifiteh/Music/Mahasti/Ghasam 1/1-Ghasam.mp3,mp3
46,Music,Mahasti,Ghasam 1,10,1999,03:44,/var/home/miladsharifiteh/Music/Mahasti/Ghasam 1/10-Music.mp3,mp3
47,Man Che Konam,Mahasti,Ghasam 1,2,1999,04:31,/var/home/miladsharifiteh/Music/Mahasti/Ghasam 1/2-Man Che Konam.mp3,mp3
48,Bazicheh,Mahasti,Ghasam 1,3,1999,04:21,/var/home/miladsharifiteh/Music/Mahasti/Ghasam 1/3-Bazicheh.mp3,mp3
49,Namiri Elahi,Mahasti,Ghasam 1,4,1999,04:29,/var/home/miladsharifiteh/Music/Mahasti/Ghasam 1/4-Namiri Elahi.mp3,mp3
50,Nemikhamet,Mahasti,Ghasam 1,5,1999,03:56,/var/home/miladsharifiteh/Music/Mahasti/Ghasam 1/5-Nemikhamet.mp3,mp3
51,Ashki Baram Namoundeh,Mahasti,Ghasam 1,6,1999,03:40,/var/home/miladsharifiteh/Music/Mahasti/Ghasam 1/6-Ashki Baram Namoundeh.mp3,mp3
52,Darya,Mahasti,Ghasam 1,7,1999,04:04,/var/home/miladsharifiteh/Music/Mahasti/Ghasam 1/7-Darya.mp3,mp3
53,Elahi Bemouni,Mahasti,Ghasam 1,8,1999,05:18,/var/home/miladsharifiteh/Music/Mahasti/Ghasam 1/8-Elahi Bemouni.mp3,mp3
54,Morghe Tokhm Tala,Mahasti,Ghasam 1,9,1999,04:53,/var/home/miladsharifiteh/Music/Mahasti/Ghasam 1/9-Morghe Tokhm Tala.mp3,mp3
55,Jomjomak,Mahasti,Jomjomak - Yade Ou,1,1970,04:51,/var/home/miladsharifiteh/Music/Mahasti/Jomjomak - Yade Ou/1-Jomjomak.mp3,mp3
56,Yade Ou,Mahasti,Jomjomak - Yade Ou,2,1970,02:45,/var/home/miladsharifiteh/Music/Mahasti/Jomjomak - Yade Ou/2-Yade Ou.mp3,mp3
57,Raze Khelghat,Mahasti,Raze Khelghat,1,1967,05:05,/var/home/miladsharifiteh/Music/Mahasti/Raze Khelghat/1-Raze Khelghat.mp3,mp3
58,Ashofteh,Mahasti,Ashofteh 1,1,1996,05:46,/var/home/miladsharifiteh/Music/Mahasti/Ashofteh 1/1-Ashofteh.mp3,mp3
59,Jodaei,Mahasti,Ashofteh 1,10,1996,06:13,/var/home/miladsharifiteh/Music/Mahasti/Ashofteh 1/10-Jodaei.mp3,mp3
60,Banafsheh,Mahasti,Ashofteh 1,2,1996,04:46,/var/home/miladsharifiteh/Music/Mahasti/Ashofteh 1/2-Banafsheh.mp3,mp3
61,Asemoun Ba Mano To Ghahreh Digeh,Mahasti,Ashofteh 1,3,1996,04:33,/var/home/miladsharifiteh/Music/Mahasti/Ashofteh 1/3-Asemoun Ba Mano To Ghahreh Digeh.mp3,mp3
62,Harfe Akhar Ra Bezan,Mahasti,Ashofteh 1,4,1996,04:59,/var/home/miladsharifiteh/Music/Mahasti/Ashofteh 1/4-Harfe Akhar Ra Bezan.mp3,mp3
63,Faryad,Mahasti,Ashofteh 1,5,1996,04:11,/var/home/miladsharifiteh/Music/Mahasti/Ashofteh 1/5-Faryad.mp3,mp3
64,Doa,Mahasti,Ashofteh 1,6,1996,03:32,/var/home/miladsharifiteh/Music/Mahasti/Ashofteh 1/6-Doa.mp3,mp3
65,Dota Cheshmoun,Mahasti,Ashofteh 1,7,1996,03:57,/var/home/miladsharifiteh/Music/Mahasti/Ashofteh 1/7-Dota Cheshmoun.mp3,mp3
66,Mageh Na,Mahasti,Ashofteh 1,8,1996,05:26,/var/home/miladsharifiteh/Music/Mahasti/Ashofteh 1/8-Mageh Na.mp3,mp3
67,Ghesseye Ma,Mahasti,Ashofteh 1,9,1996,04:17,/var/home/miladsharifiteh/Music/Mahasti/Ashofteh 1/9-Ghesseye Ma.mp3,mp3
68,Del Migeh Delbar Miad,Mahasti,Del Migeh Delbar Miad (Do Beyti),1,1970,04:43,/var/home/miladsharifiteh/Music/Mahasti/Del Migeh Delbar Miad (Do Beyti)/1-Del Migeh Delbar Miad.mp3,mp3
69,Gole Omid,Mahasti,Gole Omid,1,1993,04:52,/var/home/miladsharifiteh/Music/Mahasti/Gole Omid/1-Gole Omid.mp3,mp3
70,Geleh Daram,Mahasti,Gole Omid,2,1993,05:39,/var/home/miladsharifiteh/Music/Mahasti/Gole Omid/2-Geleh Daram.mp3,mp3
71,Yek Delo In Hameh Gham,Mahasti,Gole Omid,3,1993,05:14,/var/home/miladsharifiteh/Music/Mahasti/Gole Omid/3-Yek Delo In Hameh Gham.mp3,mp3
72,Ashegh,Mahasti,Gole Omid,4,1993,06:06,/var/home/miladsharifiteh/Music/Mahasti/Gole Omid/4-Ashegh.mp3,mp3
73,Jodaei,Mahasti,Gole Omid,5,1993,04:26,/var/home/miladsharifiteh/Music/Mahasti/Gole Omid/5-Jodaei.mp3,mp3
74,Naro,Mahasti,Gole Omid,6,1993,05:35,/var/home/miladsharifiteh/Music/Mahasti/Gole Omid/6-Naro.mp3,mp3
75,Ki Miad,Mahasti,Gole Omid,7,1993,04:41,/var/home/miladsharifiteh/Music/Mahasti/Gole Omid/7-Ki Miad.mp3,mp3
76,Tapesh,Mahasti,Gole Omid,8,1993,04:39,/var/home/miladsharifiteh/Music/Mahasti/Gole Omid/8-Tapesh.mp3,mp3
77,Man Digeh Yar Nemikham,Mahasti,Mahasti 3 - Armon,1,1993,03:54,/var/home/miladsharifiteh/Music/Mahasti/Mahasti 3 - Armon/1-Man Digeh Yar Nemikham.mp3,mp3
78,Dele Mennat Kesh,Mahasti,Mahasti 3 - Armon,10,1993,06:00,/var/home/miladsharifiteh/Music/Mahasti/Mahasti 3 - Armon/10-Dele Mennat Kesh.mp3,mp3
79,Bastare Gham,Mahasti,Mahasti 3 - Armon,11,1993,06:58,/var/home/miladsharifiteh/Music/Mahasti/Mahasti 3 - Armon/11-Bastare Gham.mp3,mp3
80,Deleh In,Mahasti,Mahasti 3 - Armon,2,1993,05:02,/var/home/miladsharifiteh/Music/Mahasti/Mahasti 3 - Armon/2-Deleh In.mp3,mp3
81,Sedaye Pa,Mahasti,Mahasti 3 - Armon,3,1993,06:11,/var/home/miladsharifiteh/Music/Mahasti/Mahasti 3 - Armon/3-Sedaye Pa.mp3,mp3
82,Elahi Bemouni,Mahasti,Mahasti 3 - Armon,4,1993,05:17,/var/home/miladsharifiteh/Music/Mahasti/Mahasti 3 - Armon/4-Elahi Bemouni.mp3,mp3
83,Bacheh Nasho Ey Del,Mahasti,Mahasti 3 - Armon,5,1993,03:43,/var/home/miladsharifiteh/Music/Mahasti/Mahasti 3 - Armon/5-Bacheh Nasho Ey Del.mp3,mp3
84,Tars Az Jodaei,Mahasti,Mahasti 3 - Armon,6,1993,03:48,/var/home/miladsharifiteh/Music/Mahasti/Mahasti 3 - Armon/6-Tars Az Jodaei.mp3,mp3
85,Del Migeh Delbar Miad,Mahasti,Mahasti 3 - Armon,7,1993,04:42,/var/home/miladsharifiteh/Music/Mahasti/Mahasti 3 - Armon/7-Del Migeh Delbar Miad.mp3,mp3
86,Digar Che Khahi,Mahasti,Mahasti 3 - Armon,8,1993,06:30,/var/home/miladsharifiteh/Music/Mahasti/Mahasti 3 - Armon/8-Digar Che Khahi.mp3,mp3
87,Ashegh Shodan Bi Haseleh,Mahasti,Mahasti 3 - Armon,9,1993,06:17,/var/home/miladsharifiteh/Music/Mahasti/Mahasti 3 - Armon/9-Ashegh Shodan Bi Haseleh.mp3,mp3
88,Jodaei,Mahasti,Shokouhe Ghahreman,1,1970,05:19,/var/home/miladsharifiteh/Music/Mahasti/Shokouhe Ghahreman/1-Jodaei.mp3,mp3
89,Nakhostin Eshgh,Mahasti,Shokouhe Ghahreman,2,1970,02:59,/var/home/miladsharifiteh/Music/Mahasti/Shokouhe Ghahreman/2-Nakhostin Eshgh.mp3,mp3
90,Biganeh,Mahasti,Biganeh 1,1,1999,04:55,/var/home/miladsharifiteh/Music/Mahasti/Biganeh 1/1-Biganeh.mp3,mp3
91,Deltang,Mahasti,Biganeh 1,10,1999,04:26,/var/home/miladsharifiteh/Music/Mahasti/Biganeh 1/10-Deltang.mp3,mp3
92,Atre Bahar,Mahasti,Biganeh 1,11,1999,03:53,/var/home/miladsharifiteh/Music/Mahasti/Biganeh 1/11-Atre Bahar.mp3,mp3
93,Shakheh Nabat,Mahasti,Biganeh 1,12,1999,04:06,/var/home/miladsharifiteh/Music/Mahasti/Biganeh 1/12-Shakheh Nabat.mp3,mp3
94,Music,Mahasti,Biganeh 1,13,1999,02:50,/var/home/miladsharifiteh/Music/Mahasti/Biganeh 1/13-Music.mp3,mp3
95,Magiresh Az Man,Mahasti,Biganeh 1,2,1999,04:40,/var/home/miladsharifiteh/Music/Mahasti/Biganeh 1/2-Magiresh Az Man.mp3,mp3
96,Gheblegah,Mahasti,Biganeh 1,3,1999,05:18,/var/home/miladsharifiteh/Music/Mahasti/Biganeh 1/3-Gheblegah.mp3,mp3
97,Labkhand,Mahasti,Biganeh 1,4,1999,04:21,/var/home/miladsharifiteh/Music/Mahasti/Biganeh 1/4-Labkhand.mp3,mp3
98,Taasof,Mahasti,Biganeh 1,5,1999,03:58,/var/home/miladsharifiteh/Music/Mahasti/Biganeh 1/5-Taasof.mp3,mp3
99,Kamboud,Mahasti,Biganeh 1,6,1999,06:51,/var/home/miladsharifiteh/Music/Mahasti/Biganeh 1/6-Kamboud.mp3,mp3
100,Dorangi,Mahasti,Biganeh 1,7,1999,04:51,/var/home/miladsharifiteh/Music/Mahasti/Biganeh 1/7-Dorangi.mp3,mp3
101,Delam Tangeh,Mahasti,Biganeh 1,8,1999,04:42,/var/home/miladsharifiteh/Music/Mahasti/Biganeh 1/8-Delam Tangeh.mp3,mp3
102,Nazan Sang,Mahasti,Biganeh 1,9,1999,04:51,/var/home/miladsharifiteh/Music/Mahasti/Biganeh 1/9-Nazan Sang.mp3,mp3
103,Faryad,Mahasti,Faryad - Harfe Akhar Ra Bezan,1,1974,04:11,/var/home/miladsharifiteh/Music/Mahasti/Faryad - Harfe Akhar Ra Bezan/1-Faryad.mp3,mp3
104,Harfe Akhar Ra Bezan,Mahasti,Faryad - Harfe Akhar Ra Bezan,2,1974,05:02,/var/home/miladsharifiteh/Music/Mahasti/Faryad - Harfe Akhar Ra Bezan/2-Harfe Akhar Ra Bezan.mp3,mp3
105,Jodaei,Mahasti,Jodaei - Ghesseye Ma,1,1974,03:59,/var/home/miladsharifiteh/Music/Mahasti/Jodaei - Ghesseye Ma/1-Jodaei.mp3,mp3
106,Ghesseye Ma,Mahasti,Jodaei - Ghesseye Ma,2,1974,04:20,/var/home/miladsharifiteh/Music/Mahasti/Jodaei - Ghesseye Ma/2-Ghesseye Ma.mp3,mp3
107,Parandeye Mohajer,Mahasti,Parandeye Mohajer 1,1,1999,04:54,/var/home/miladsharifiteh/Music/Mahasti/Parandeye Mohajer 1/1-Parandeye Mohajer.mp3,mp3
108,Eshghe Bazigar,Mahasti,Parandeye Mohajer 1,10,1999,06:38,/var/home/miladsharifiteh/Music/Mahasti/Parandeye Mohajer 1/10-Eshghe Bazigar.mp3,mp3
109,Sedayam Kon,Mahasti,Parandeye Mohajer 1,11,1999,03:54,/var/home/miladsharifiteh/Music/Mahasti/Parandeye Mohajer 1/11-Sedayam Kon.mp3,mp3
110,Music,Mahasti,Parandeye Mohajer 1,12,1999,04:21,/var/home/miladsharifiteh/Music/Mahasti/Parandeye Mohajer 1/12-Music.mp3,mp3
111,Havaye Yar,Mahasti,Parandeye Mohajer 1,2,1999,05:17,/var/home/miladsharifiteh/Music/Mahasti/Parandeye Mohajer 1/2-Havaye Yar.mp3,mp3
112,Sabro Taghat,Mahasti,Parandeye Mohajer 1,3,1999,04:13,/var/home/miladsharifiteh/Music/Mahasti/Parandeye Mohajer 1/3-Sabro Taghat.mp3,mp3
113,Biya Khouneh,Mahasti,Parandeye Mohajer 1,4,1999,05:15,/var/home/miladsharifiteh/Music/Mahasti/Parandeye Mohajer 1/4-Biya Khouneh.mp3,mp3
114,Cheraghe Omr,Mahasti,Parandeye Mohajer 1,5,1999,04:37,/var/home/miladsharifiteh/Music/Mahasti/Parandeye Mohajer 1/5-Cheraghe Omr.mp3,mp3
115,Dalghak,Mahasti,Parandeye Mohajer 1,6,1999,06:48,/var/home/miladsharifiteh/Music/Mahasti/Parandeye Mohajer 1/6-Dalghak.mp3,mp3
116,Cheragh,Mahasti,Parandeye Mohajer 1,7,1999,04:18,/var/home/miladsharifiteh/Music/Mahasti/Parandeye Mohajer 1/7-Cheragh.mp3,mp3
117,Ghame Donya,Mahasti,Parandeye Mohajer 1,8,1999,05:36,/var/home/miladsharifiteh/Music/Mahasti/Parandeye Mohajer 1/8-Ghame Donya.mp3,mp3
118,Del Az To Delgireh,Mahasti,Parandeye Mohajer 1,9,1999,04:45,/var/home/miladsharifiteh/Music/Mahasti/Parandeye Mohajer 1/9-Del Az To Delgireh.mp3,mp3
119,Del Migeh Delbar Miad,Mahasti,Behtarin Taranehayash 1,1,1975,04:41,/var/home/miladsharifiteh/Music/Mahasti/Behtarin Taranehayash 1/1-Del Migeh Delbar Miad.mp3,mp3
120,Digar Che Khahi,Mahasti,Behtarin Taranehayash 1,2,1975,06:30,/var/home/miladsharifiteh/Music/Mahasti/Behtarin Taranehayash 1/2-Digar Che Khahi.mp3,mp3
121,Ashegh Shodan Bi Haseleh,Mahasti,Behtarin Taranehayash 1,3,1975,06:18,/var/home/miladsharifiteh/Music/Mahasti/Behtarin Taranehayash 1/3-Ashegh Shodan Bi Haseleh.mp3,mp3
122,Tars Az Jodaei,Mahasti,Behtarin Taranehayash 1,4,1975,03:49,/var/home/miladsharifiteh/Music/Mahasti/Behtarin Taranehayash 1/4-Tars Az Jodaei.mp3,mp3
123,Man Digeh Yar Nemikham,Mahasti,Behtarin Taranehayash 1,5,1975,03:55,/var/home/miladsharifiteh/Music/Mahasti/Behtarin Taranehayash 1/5-Man Digeh Yar Nemikham.mp3,mp3
124,Deleh In,Mahasti,Behtarin Taranehayash 1,6,1975,05:02,/var/home/miladsharifiteh/Music/Mahasti/Behtarin Taranehayash 1/6-Deleh In.mp3,mp3
125,Sedaye Pa,Mahasti,Behtarin Taranehayash 1,7,1975,06:02,/var/home/miladsharifiteh/Music/Mahasti/Behtarin Taranehayash 1/7-Sedaye Pa.mp3,mp3
126,Elahi Bemouni,Mahasti,Behtarin Taranehayash 1,8,1975,05:18,/var/home/miladsharifiteh/Music/Mahasti/Behtarin Taranehayash 1/8-Elahi Bemouni.mp3,mp3
127,Bacheh Nasho Ey Del,Mahasti,Behtarin Taranehayash 1,9,1975,03:34,/var/home/miladsharifiteh/Music/Mahasti/Behtarin Taranehayash 1/9-Bacheh Nasho Ey Del.mp3,mp3
128,Digeh Basameh,Mahasti,Digeh Basameh (Abou Ata),1,1971,05:38,/var/home/miladsharifiteh/Music/Mahasti/Digeh Basameh (Abou Ata)/1-Digeh Basameh.mp3,mp3
129,Sayeh,Mahasti,Hamisheh Sabz,1,2003,05:37,/var/home/miladsharifiteh/Music/Mahasti/Hamisheh Sabz/1-Sayeh.mp3,mp3
130,Pashiman,Mahasti,Hamisheh Sabz,2,2003,04:16,/var/home/miladsharifiteh/Music/Mahasti/Hamisheh Sabz/2-Pashiman.mp3,mp3
131,Mitarsam,Mahasti,Hamisheh Sabz,3,2003,03:54,/var/home/miladsharifiteh/Music/Mahasti/Hamisheh Sabz/3-Mitarsam.mp3,mp3
132,Hamisheh Sabz,Mahasti,Hamisheh Sabz,4,2003,03:59,/var/home/miladsharifiteh/Music/Mahasti/Hamisheh Sabz/4-Hamisheh Sabz.mp3,mp3
133,Havas,Mahasti,Hamisheh Sabz,5,2003,05:04,/var/home/miladsharifiteh/Music/Mahasti/Hamisheh Sabz/5-Havas.mp3,mp3
134,Delam Tangeh,Mahasti,Hamisheh Sabz,6,2003,04:21,/var/home/miladsharifiteh/Music/Mahasti/Hamisheh Sabz/6-Delam Tangeh.mp3,mp3
135,Moj,Mahasti,Moj,1,1993,08:13,/var/home/miladsharifiteh/Music/Mahasti/Moj/1-Moj.mp3,mp3
136,Noresideh,Mahasti,Moj,2,1993,05:50,/var/home/miladsharifiteh/Music/Mahasti/Moj/2-Noresideh.mp3,mp3
137,Donbale Che Migardi,Mahasti,Moj,3,1993,06:27,/var/home/miladsharifiteh/Music/Mahasti/Moj/3-Donbale Che Migardi.mp3,mp3
138,Kash,Mahasti,Moj,4,1993,07:23,/var/home/miladsharifiteh/Music/Mahasti/Moj/4-Kash.mp3,mp3
139,Kami Ba Man Modara Kon,Mahasti,Moj,5,1993,06:06,/var/home/miladsharifiteh/Music/Mahasti/Moj/5-Kami Ba Man Modara Kon.mp3,mp3
140,Saketo Sardi Chera,Mahasti,Moj,6,1993,05:52,/var/home/miladsharifiteh/Music/Mahasti/Moj/6-Saketo Sardi Chera.mp3,mp3
141,Music,Mahasti,Moj,7,1993,03:11,/var/home/miladsharifiteh/Music/Mahasti/Moj/7-Music.mp3,mp3
142,Ashki Baram Namoundeh,Mahasti,Ashki Baram Namoundeh,1,1973,03:42,/var/home/miladsharifiteh/Music/Mahasti/Ashki Baram Namoundeh/1-Ashki Baram Namoundeh.mp3,mp3
143,Del Ke Gonahi Nadareh,Mahasti,Del Ke Gonahi Nadareh (Segah),1,1971,04:11,/var/home/miladsharifiteh/Music/Mahasti/Del Ke Gonahi Nadareh (Segah)/1-Del Ke Gonahi Nadareh.mp3,mp3
144,Vedae Dar Oj,Mahasti,Golden Songs 3,11,2007,05:00,/var/home/miladsharifiteh/Music/Mahasti/Golden Songs 3/11-Vedae Dar Oj.mp3,mp3
145,Sedaye Pa Miad,Mahasti,Golden Songs 3,20,2007,06:16,/var/home/miladsharifiteh/Music/Mahasti/Golden Songs 3/20-Sedaye Pa Miad.mp3,mp3
146,Benevis,Mahasti,Golden Songs 3,12,2007,03:57,/var/home/miladsharifiteh/Music/Mahasti/Golden Songs 3/12-Benevis.mp3,mp3
147,Avazak,Mahasti,Golden Songs 3,13,2007,03:59,/var/home/miladsharifiteh/Music/Mahasti/Golden Songs 3/13-Avazak.mp3,mp3
148,Dirouz Va Emrouz,Mahasti,Golden Songs 3,14,2007,05:26,/var/home/miladsharifiteh/Music/Mahasti/Golden Songs 3/14-Dirouz Va Emrouz.mp3,mp3
149,Tanha Tora Mishenasam,Mahasti,Golden Songs 3,15,2007,04:17,/var/home/miladsharifiteh/Music/Mahasti/Golden Songs 3/15-Tanha Tora Mishenasam.mp3,mp3
150,Nemibakhsham Toro,Mahasti,Golden Songs 3,16,2007,03:50,/var/home/miladsharifiteh/Music/Mahasti/Golden Songs 3/16-Nemibakhsham Toro.mp3,mp3
151,Hamseda,Mahasti,Golden Songs 3,17,2007,05:07,/var/home/miladsharifiteh/Music/Mahasti/Golden Songs 3/17-Hamseda.mp3,mp3
152,Bi To Mimiram,Mahasti,Golden Songs 3,18,2007,05:19,/var/home/miladsharifiteh/Music/Mahasti/Golden Songs 3/18-Bi To Mimiram.mp3,mp3
153,Montazere Javabeh,Mahasti,Golden Songs 3,19,2007,04:09,/var/home/miladsharifiteh/Music/Mahasti/Golden Songs 3/19-Montazere Javabeh.mp3,mp3
154,Koja Rafti,Mahasti,Golden Songs 3,21,2007,04:24,/var/home/miladsharifiteh/Music/Mahasti/Golden Songs 3/21-Koja Rafti.mp3,mp3
